scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,nested_chain_id,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
15,219,"[""13301"",""13305"",""13310"",""13311"",""13316uwt"",""13317"",""13323"",""13324t"",""13402"",""13403"",""13405"",""13406"",""13410"",""13412"",""13413""]",a7ca193f9ef55a4c376d7ffcb4baf355567483109e98628c9428fe6a17648d5f,2026090415,,,,291,14,7459.66395107,497.310930071,37,0.430363497,7.0,1283
15,220,"[""13301"",""13306"",""13307"",""13308"",""13309"",""13310"",""13311"",""13322"",""13402"",""13403"",""13406"",""13407"",""13408"",""13409"",""13414""]",d9d9c45735069cc15f2bc093daa8879cbd19b1591887f53b792f79fb53bee1f8,2026090415,,,,300,14,7596.82594882,506.455063255,36,0.373720038,7.0,1256
15,221,"[""13304"",""13306"",""13310"",""13313"",""13315"",""13318"",""13321"",""13322"",""13323"",""13403"",""13405"",""13406"",""13407"",""13411"",""13414""]",7202f4427584100e86c26df93235d01906d278f63fcdcc377344824769bea027,2026090415,,,,332,15,7538.18794484,502.545862989,37,0.425392495,4.0,1255
15,222,"[""13302"",""13303"",""13309"",""13310"",""13311"",""13314"",""13315"",""13318"",""13320"",""13323"",""13324muw"",""13402"",""13403"",""13405"",""13413""]",c74f1026149550961b8cfdbeddd5c2f6175db0b08678ac993bd6d94f7295105a,2026090415,,,,344,15,7021.08094646,468.072063097,54,0.571529667,3.0,1275
15,223,"[""13301"",""13303"",""13304"",""13307"",""13310"",""13311"",""13316m"",""13318"",""13319"",""13321"",""13322"",""13323"",""13325"",""13406"",""13410""]",4164404b4013ca23247afaf1ae9c0f283f4ff6848aff01152b336f1c64612ceb,2026090415,,,,390,14,7005.24094923,467.016063282,54,0.465156757,3.0,1268
15,224,"[""13301"",""13302"",""13305"",""13306"",""13315"",""13316uwt"",""13319"",""13320"",""13323"",""13325"",""13401"",""13403"",""13405"",""13410"",""13414""]",1679f85d30394c9f80038a6a40e4eee91439257256ed7e6503eb5f6b4570db98,2026090415,,,,357,15,7394.93094791,492.995396527,50,0.507969118,4.0,1286
15,225,"[""13301"",""13302"",""13304"",""13309"",""13310"",""13312"",""13315"",""13323"",""13326"",""13406"",""13408"",""13409"",""13410"",""13412"",""13413""]",396f21588043a3ec5148ee55ac98673a427354a6b6b30b1cff03433e79ca5401,2026090415,,,,362,15,8028.09794635,535.206529757,50,0.518837187,5.0,1268
15,226,"[""13301"",""13302"",""13313"",""13315"",""13316uwt"",""13319"",""13322"",""13324muw"",""13325"",""13401"",""13403"",""13405"",""13407"",""13410"",""13414""]",43fc7b990dc3bc4f3066d3fcc0bd2167014e6c1fdd2922b4808fe12d09109695,2026090415,,,,370,15,8139.50593761,542.633729174,50,0.475706387,4.0,1286
15,227,"[""13301"",""13302"",""13312"",""13313"",""13314"",""13320"",""13321"",""13401"",""13402"",""13403"",""13404"",""13407"",""13408"",""13410"",""13413""]",3624fdc1b1561d03fc2dfc6761d4950bdb3d1eb138798bc73cb702c9b604485b,2026090415,,,,341,15,8670.4679352,578.03119568,50,0.545044465,7.0,1286
15,228,"[""13303"",""13304"",""13307"",""13308"",""13318"",""13320"",""13321"",""13323"",""13326"",""13402"",""13403"",""13404"",""13409"",""13411"",""13412""]",87bc50d53cf3bbf60d13ce38223e0ffabbc5c8c39243bb9a3347f2f7380d3331,2026090415,,,,331,14,7727.32595053,515.155063369,54,0.521303449,6.0,1272
15,229,"[""13301"",""13302"",""13303"",""13305"",""13313"",""13314"",""13315"",""13318"",""13323"",""13325"",""13401"",""13405"",""13408"",""13412"",""13413""]",b400aab6340a66588c495db940b490ff7ea1962d6100f34e16c16452008bb68c,2026090415,,,,403,15,8038.1579395,535.877195967,54,0.541238793,3.0,1278
15,230,"[""13302"",""13306"",""13310"",""13311"",""13312"",""13315"",""13316uwt"",""13320"",""13321"",""13324muw"",""13404"",""13405"",""13407"",""13410"",""13412""]",51de86a1803f4b9b1a67ccbb58b7ecfe181c9f5f9d4a208e1b31836aea51410a,2026090415,,,,348,15,7647.83294024,509.855529349,50,0.477703417,4.0,1265
15,231,"[""13302"",""13303"",""13304"",""13305"",""13309"",""13315"",""13318"",""13319"",""13320"",""13325"",""13405"",""13407"",""13409"",""13411"",""13414""]",f4d463c4e54a0098a571b2ad542dabb3bd5450ac3574faa139cd34ea0fbc8a37,2026090415,,,,415,15,8301.16393869,553.410929246,54,0.47341886,3.0,1260
15,232,"[""13306"",""13307"",""13312"",""13316m"",""13317"",""13319"",""13320"",""13325"",""13401"",""13405"",""13408"",""13409"",""13411"",""13412"",""13413""]",5d216f97628111a7dbffd0661fd9c3fef9db457d65cb807f0c2db31a62459bea,2026090415,,,,333,15,7869.98094319,524.665396213,46,0.502193333,6.0,1277
15,233,"[""13301"",""13302"",""13304"",""13308"",""13310"",""13311"",""13312"",""13322"",""13325"",""13326"",""13402"",""13404"",""13405"",""13408"",""13413""]",4bcfc7201456712ca37aba75a515796781fcf753bc1dc54c4e7b320f43ae0340,2026090415,,,,400,14,8317.70593819,554.513729213,50,0.466502947,3.0,1275
15,234,"[""13302"",""13303"",""13306"",""13308"",""13314"",""13316m"",""13317"",""13318"",""13319"",""13321"",""13324t"",""13401"",""13409"",""13412"",""13413""]",5b88b864d2a6604c58d6575cf33c29625f5693c60dc4ed56a4acdbc97479b9fe,2026090415,,,,400,15,7932.64394402,528.842929601,54,0.461654633,3.0,1278
15,235,"[""13303"",""13304"",""13305"",""13306"",""13308"",""13309"",""13312"",""13318"",""13322"",""13323"",""13324t"",""13402"",""13404"",""13410"",""13412""]",6a73d21cfae042b2abbd75925fcb12c889e2143148365c36d55d8049e808ade9,2026090415,,,,399,15,7912.90994299,527.527329533,54,0.456690846,3.0,1283
15,236,"[""13301"",""13302"",""13304"",""13306"",""13308"",""13311"",""13313"",""13316m"",""13317"",""13323"",""13401"",""13403"",""13404"",""13407"",""13409""]",846fadf621a56a5be98d9fb44f2b74cb465173bd47e5af02b543c66007b0114b,2026090415,,,,380,15,8191.68193736,546.112129157,50,0.470751153,4.0,1278
15,237,"[""13302"",""13305"",""13308"",""13310"",""13311"",""13313"",""13314"",""13315"",""13320"",""13323"",""13324t"",""13401"",""13402"",""13406"",""13408""]",8951f22cdc9c5c293379ec9242fa84330a969cd8c87e73e712d91acc9e08a1f6,2026090415,,,,329,15,6788.03794237,452.535862825,50,0.512714696,4.0,1278
15,238,"[""13302"",""13303"",""13305"",""13306"",""13312"",""13316uwt"",""13321"",""13322"",""13323"",""13325"",""13401"",""13406"",""13407"",""13413"",""13414""]",51307312626480902262c8aa3a2b39faf159a0d775dd143e208b4351aa3cc7f1,2026090415,,,,399,15,8059.0189415,537.267929433,54,0.544407979,3.0,1278
15,239,"[""13304"",""13307"",""13311"",""13312"",""13313"",""13314"",""13315"",""13318"",""13322"",""13326"",""13402"",""13403"",""13406"",""13409"",""13411""]",2bb91fe7195e574c8ce7ed83d01f52566b1e7b6fb7ce0225e2b6c7181a6bf784,2026090415,,,,352,15,7622.82094277,508.188062851,46,0.440624908,4.0,1272
15,240,"[""13301"",""13303"",""13304"",""13310"",""13312"",""13315"",""13317"",""13320"",""13321"",""13323"",""13402"",""13403"",""13404"",""13406"",""13407""]",48435942d2d8c93f6ec52b8173b8e965bf282396ccadf90d0f2ab8080a6617e6,2026090415,,,,390,14,8162.01194988,544.134129992,54,0.499111637,4.0,1272
15,241,"[""13301"",""13302"",""13304"",""13305"",""13306"",""13308"",""13309"",""13310"",""13311"",""13316uwt"",""13321"",""13322"",""13324muw"",""13403"",""13413""]",4a935b6ae74866c59523603367e9180eb5840d77136e9a036d7079fcf8f68268,2026090415,,,,389,15,7105.91594664,473.727729776,50,0.373184749,3.0,1260
15,242,"[""13301"",""13306"",""13310"",""13313"",""13316uwt"",""13318"",""13319"",""13322"",""13325"",""13326"",""13401"",""13405"",""13408"",""13413"",""13414""]",5efec258b2c50e214d8d08a1ac763fd8eac0abb114dd4ac984f9a2c02e7968ff,2026090415,,,,360,15,7551.44294126,503.429529417,42,0.408814909,3.0,1277
15,243,"[""13304"",""13308"",""13311"",""13313"",""13316m"",""13318"",""13319"",""13320"",""13321"",""13324t"",""13402"",""13405"",""13407"",""13410"",""13412""]",821dd493d21a8bc1d71fec0d7f29d4b668e7f9d267431bf00511246ad0c87fd3,2026090415,,,,335,15,7595.24193758,506.349462505,37,0.36947459,5.5,1283
15,244,"[""13301"",""13306"",""13310"",""13311"",""13312"",""13313"",""13314"",""13319"",""13320"",""13322"",""13326"",""13401"",""13403"",""13405"",""13407""]",e5be19fb6da083d13af53fc25d3b20970717da9291381e97491b9b3ab4627b89,2026090415,,,,349,14,7222.73794096,481.515862731,46,0.428211009,4.0,1277
15,245,"[""13302"",""13303"",""13309"",""13313"",""13314"",""13315"",""13316uwt"",""13317"",""13322"",""13323"",""13404"",""13405"",""13410"",""13412"",""13414""]",a967c7481e0739098c96dcc891829ac31a76c4f9b3d14e6ae3b9778ca938c7cb,2026090415,,,,374,15,7773.20194482,518.213462988,54,0.54432619,3.0,1268
15,246,"[""13301"",""13307"",""13310"",""13314"",""13318"",""13319"",""13321"",""13326"",""13402"",""13404"",""13406"",""13408"",""13412"",""13413"",""13414""]",0e3a4f4d7368debe408530c6f9fb1c08f2a1015e3a109d574470dc7dc481d96c,2026090415,,,,295,14,7541.69295344,502.779530229,36,0.367448871,7.0,1274
15,247,"[""13301"",""13302"",""13303"",""13306"",""13308"",""13312"",""13313"",""13314"",""13324t"",""13325"",""13326"",""13402"",""13403"",""13405"",""13414""]",bfd860334a2c04e2e42cf830be198b9c3a7523d3216338a504b0e19222645d15,2026090415,,,,437,15,8442.60693174,562.840462116,54,0.478069225,3.0,1275
15,248,"[""13306"",""13310"",""13312"",""13313"",""13318"",""13319"",""13321"",""13322"",""13323"",""13324t"",""13402"",""13404"",""13408"",""13410"",""13412""]",44f26dce5c7f7bd346403e63a5a84f66408a014e7617874c63573fd12c320187,2026090415,,,,346,15,7683.5779369,512.238529127,46,0.432793215,4.0,1283
15,249,"[""13301"",""13303"",""13304"",""13305"",""13306"",""13309"",""13311"",""13316uwt"",""13318"",""13320"",""13325"",""13326"",""13401"",""13408"",""13414""]",bf9bfa3e2c2860f4a1c0352f600ab2502e4e0d65156e82f9aa6a7f33eacf92d9,2026090415,,,,391,15,7086.07494875,472.404996583,54,0.471823687,3.0,1275
15,250,"[""13303"",""13307"",""13310"",""13311"",""13312"",""13320"",""13325"",""13326"",""13401"",""13402"",""13403"",""13404"",""13408"",""13409"",""13414""]",ff53b9843cea2581714635738b7f4c8680f77aed2e5676ceaf8570832abcb88f,2026090415,,,,332,14,7864.56694197,524.304462798,54,0.596400754,6.0,1275
15,251,"[""13303"",""13304"",""13309"",""13311"",""13312"",""13313"",""13314"",""13315"",""13317"",""13319"",""13322"",""13402"",""13405"",""13407"",""13413""]",70cc7e9aeb3b73f33ee557249476bbbd142aa0cc97267abf60784ee8ab31cb38,2026090415,,,,409,15,8053.68494133,536.912329422,54,0.450262937,3.0,1274
15,252,"[""13301"",""13302"",""13303"",""13309"",""13316uwt"",""13317"",""13318"",""13321"",""13322"",""13324muw"",""13326"",""13404"",""13406"",""13407"",""13408""]",996aadb213858cf3e6bc2a7d1efbfceebee03cc9f392752f1571d4434d7625d5,2026090415,,,,398,14,7907.59394765,527.172929843,54,0.468685577,3.0,1260
15,253,"[""13304"",""13307"",""13309"",""13310"",""13315"",""13316uwt"",""13319"",""13322"",""13323"",""13324t"",""13405"",""13406"",""13408"",""13409"",""13412""]",70fd3e5dc6527f62d2ffc0379f362d5a634fe0b652c06542accc8e4fa7af44c0,2026090415,,,,299,15,6652.1099565,443.4739971,37,0.386197126,5.0,1245
15,254,"[""13301"",""13305"",""13308"",""13310"",""13312"",""13314"",""13320"",""13323"",""13324muw"",""13402"",""13404"",""13407"",""13408"",""13410"",""13412""]",9efb4e6ad0340bb97ecc7c3341cb34a9f42ed4dd95f4aa00c02c89e15c7994a9,2026090415,,,,316,14,7574.98694814,504.999129876,46,0.473881178,7.0,1283
15,255,"[""13302"",""13307"",""13309"",""13313"",""13316uwt"",""13319"",""13320"",""13322"",""13323"",""13324muw"",""13326"",""13407"",""13409"",""13412"",""13414""]",4504094ab2d70d789f24ce0005b44a164e7d8ba1a761698ad39db69aa658e2ce,2026090415,,,,321,14,6936.24294144,462.416196096,50,0.475259145,4.0,1257
15,256,"[""13303"",""13304"",""13306"",""13308"",""13312"",""13313"",""13323"",""13324muw"",""13403"",""13404"",""13405"",""13408"",""13410"",""13411"",""13413""]",4a7efde0f4f1169c4dc6b06dbdd7ebe83c5dbc73645c938c4ad011c5c6b90ca5,2026090415,,,,359,15,8288.06593738,552.537729159,54,0.572177664,5.0,1268
15,257,"[""13302"",""13303"",""13310"",""13311"",""13314"",""13316m"",""13318"",""13321"",""13324muw"",""13326"",""13405"",""13407"",""13408"",""13410"",""13414""]",4f4e7574fce6f40f5ab0d4e68f755336ea5afd5f9eaf772065f60fa49c16f0dd,2026090415,,,,342,14,7287.83994569,485.855996379,54,0.55782853,4.0,1268
15,258,"[""13302"",""13307"",""13308"",""13315"",""13316uwt"",""13317"",""13318"",""13319"",""13323"",""13326"",""13401"",""13402"",""13404"",""13410"",""13414""]",65c76c9c75c3c4396462d1dcf25137b8d67c6db02ebe85573b0798ae514573ab,2026090415,,,,347,15,7495.50295006,499.700196671,50,0.479253406,4.0,1286
15,259,"[""13301"",""13306"",""13307"",""13312"",""13316uwt"",""13317"",""13321"",""13322"",""13323"",""13324t"",""13326"",""13403"",""13405"",""13406"",""13414""]",24992c8b643a8f2c451a7f76e7ae345290e1980cb7a2ee10ccfd12248c24c0dd,2026090415,,,,333,14,6833.27895606,455.551930404,46,0.472207302,4.0,1241
15,260,"[""13304"",""13305"",""13307"",""13309"",""13311"",""13318"",""13320"",""13323"",""13326"",""13401"",""13408"",""13410"",""13411"",""13413"",""13414""]",0827304338216169b75cfb6bf1854f0d57b5c1a485ea0daba7451ba23cf86d8d,2026090415,,,,275,15,6525.14795327,435.009863551,37,0.453599015,6.5,1286
15,261,"[""13301"",""13304"",""13309"",""13316uwt"",""13317"",""13318"",""13320"",""13322"",""13323"",""13404"",""13405"",""13409"",""13412"",""13413"",""13414""]",22f86d6f5573fc3217102b0caa90efc45682cc68dcff400aa03f395c51cb61e4,2026090415,,,,325,14,7571.72495282,504.781663521,37,0.436771371,7.0,1257
15,262,"[""13301"",""13303"",""13306"",""13310"",""13313"",""13315"",""13321"",""13323"",""13324t"",""13325"",""13402"",""13405"",""13407"",""13408"",""13409""]",7bdd26bd4d02b012387adfdb6f11942cdd49e127d752737e803558705b6fcd8e,2026090415,,,,377,15,7994.97594235,532.998396157,54,0.496496177,3.5,1272
15,263,"[""13303"",""13306"",""13307"",""13311"",""13312"",""13316uwt"",""13320"",""13321"",""13322"",""13323"",""13324t"",""13325"",""13326"",""13406"",""13412""]",81026ab76e4ab136b80e45dc07559ca5cebe692e8a9898373faff0b7222b598b,2026090415,,,,362,15,6569.59194908,437.972796605,54,0.533628445,3.0,1257
15,264,"[""13301"",""13302"",""13306"",""13307"",""13309"",""13311"",""13313"",""13316uwt"",""13404"",""13406"",""13409"",""13410"",""13411"",""13412"",""13413""]",728a42e93a4bc55218965e843a7509491238af05d78fbd31f5a6af89019a5346,2026090415,,,,332,15,8273.67693504,551.578462336,50,0.48207829,7.0,1268
15,265,"[""13305"",""13306"",""13310"",""13311"",""13315"",""13318"",""13319"",""13324muw"",""13401"",""13402"",""13405"",""13408"",""13410"",""13412"",""13413""]",e89cf8d60b17ad57888bec7a34042d0f7e8ade41282046232fafdf68ed580dcc,2026090415,,,,304,15,7442.36394681,496.157596454,33,0.377272661,7.0,1286
15,266,"[""13302"",""13303"",""13304"",""13306"",""13309"",""13310"",""13312"",""13316uwt"",""13317"",""13319"",""13324muw"",""13325"",""13326"",""13402"",""13405""]",749af5fd2897f9f795a5faf57dcf8d1f7d01c32e7a96a24586a8b3b67954b9fe,2026090415,,,,458,14,8022.7749367,534.851662447,54,0.411477929,3.0,1275
15,267,"[""13301"",""13302"",""13304"",""13308"",""13313"",""13314"",""13315"",""13319"",""13322"",""13325"",""13401"",""13402"",""13406"",""13408"",""13409""]",ba5cc46b6e511b25c379404c73e90a00c8cbed9c94ba020ba3b7ac460bdc69ad,2026090415,,,,404,14,8316.61093987,554.440729325,50,0.432878262,3.0,1278
15,268,"[""13301"",""13304"",""13308"",""13310"",""13313"",""13315"",""13320"",""13322"",""13323"",""13326"",""13408"",""13409"",""13410"",""13411"",""13414""]",c5879e81ca1e4d6b8ca760e113e53263492ed2d5f07d309a9ed6aac6048414e4,2026090415,,,,336,14,7233.28694999,482.219129999,37,0.433993479,4.0,1268
15,269,"[""13302"",""13307"",""13310"",""13313"",""13314"",""13317"",""13319"",""13324t"",""13325"",""13404"",""13405"",""13408"",""13409"",""13411"",""13413""]",e1f009ab8802ff601f430975924d0ab6f32fb7caba090cefa489415f81865415,2026090415,,,,353,15,8056.58293366,537.105528911,50,0.50203224,4.5,1257
15,270,"[""13301"",""13302"",""13306"",""13310"",""13312"",""13317"",""13319"",""13320"",""13322"",""13323"",""13324t"",""13326"",""13402"",""13404"",""13414""]",af3254c2022bfb62e4556561de5577be3b67bed2198fb5989e698b649cc5ee79,2026090415,,,,385,13,7427.42794375,495.161862917,50,0.45960083,3.0,1275
15,271,"[""13302"",""13303"",""13304"",""13308"",""13309"",""13310"",""13311"",""13313"",""13323"",""13324t"",""13326"",""13404"",""13405"",""13407"",""13410""]",13c4803e088733c50c1fc9ce37ad86e649afac0cdd02152d84199e73fdf08a60,2026090415,,,,378,15,7727.16893476,515.144595651,54,0.527086112,3.0,1268
15,272,"[""13301"",""13303"",""13308"",""13312"",""13316uwt"",""13317"",""13321"",""13322"",""13324t"",""13326"",""13402"",""13405"",""13407"",""13409"",""13413""]",46862321452d3d176c02e22c8652eac4ffc318061be65f75c693a1d8a932e7e1,2026090415,,,,391,14,8303.46494946,553.564329964,54,0.453154784,4.0,1256
15,273,"[""13304"",""13305"",""13306"",""13312"",""13315"",""13316m"",""13317"",""13319"",""13326"",""13403"",""13404"",""13406"",""13409"",""13413"",""13414""]",1f8341e88d58b91165baca044ddc915d29c7d4b0aa3f9c5285728a92dec0df38,2026090415,,,,371,15,8109.74794992,540.649863328,46,0.401191909,4.0,1257
15,274,"[""13301"",""13302"",""13304"",""13307"",""13308"",""13311"",""13314"",""13315"",""13318"",""13324t"",""13404"",""13405"",""13411"",""13413"",""13414""]",738d781f056af579f436d392740485a8a048af57bf34fa32b54c6eba34cd47a1,2026090415,,,,352,15,7507.46594737,500.497729825,50,0.484589479,4.0,1260
15,275,"[""13305"",""13306"",""13308"",""13315"",""13316m"",""13318"",""13324muw"",""13325"",""13404"",""13405"",""13408"",""13409"",""13411"",""13412"",""13413""]",d51221e1e3b4ba2f0705a380f8eeb4d3b1c83ba3e0a4b3c487d60ab9cc68bf25,2026090415,,,,339,15,8041.18994606,536.079329737,42,0.403213655,6.0,1252
15,276,"[""13301"",""13303"",""13305"",""13313"",""13314"",""13316m"",""13318"",""13319"",""13324muw"",""13325"",""13326"",""13407"",""13409"",""13410"",""13411""]",c5d24608cc6b678bad643ea03e48bd589c1ec7b8245292c24223a3d58f1de74e,2026090415,,,,399,15,8045.68093958,536.378729305,54,0.430129516,3.0,1268
15,277,"[""13303"",""13304"",""13306"",""13309"",""13314"",""13316m"",""13318"",""13320"",""13324muw"",""13401"",""13402"",""13403"",""13404"",""13407"",""13414""]",404d8b34f43270ee27142d53c8d9d03eb9c78dadfd75dd78c8fa5876c8106eed,2026090415,,,,337,14,7642.57694804,509.505129869,54,0.496675987,5.5,1275
15,278,"[""13301"",""13306"",""13307"",""13308"",""13311"",""13313"",""13315"",""13316m"",""13319"",""13326"",""13402"",""13403"",""13405"",""13410"",""13413""]",deb63d3e8f904021dc761e5408a5eb17d516b892f793535f6ffce01928d3c751,2026090415,,,,339,14,7495.13594612,499.675729741,37,0.37013303,5.0,1283
15,279,"[""13302"",""13303"",""13309"",""13310"",""13311"",""13313"",""13316m"",""13320"",""13322"",""13325"",""13401"",""13402"",""13404"",""13406"",""13410""]",a158d11a019d289fb8298accd5ce316bf8d38d5a2bb80e087d2b9a7aa713f77e,2026090415,,,,383,14,8073.37893054,538.225262036,54,0.518564415,3.0,1286
15,280,"[""13302"",""13303"",""13304"",""13307"",""13311"",""13312"",""13314"",""13316uwt"",""13317"",""13322"",""13405"",""13407"",""13412"",""13413"",""13414""]",8b5e8e242d724d4927b03e0dbb888150974b03c42977a718fde248f0fdf46d38,2026090415,,,,388,15,7924.082943,528.2721962,54,0.553949865,3.0,1260
15,281,"[""13301"",""13310"",""13315"",""13316uwt"",""13319"",""13320"",""13321"",""13401"",""13403"",""13405"",""13409"",""13410"",""13411"",""13412"",""13414""]",025c1f14c13ae5216ce228b8263ac96a5b42cb61ce2a4e5831ddb35a8443c15a,2026090415,,,,289,15,7640.65695399,509.377130266,36,0.37016136,7.0,1286
15,282,"[""13301"",""13303"",""13312"",""13313"",""13314"",""13315"",""13316uwt"",""13318"",""13319"",""13322"",""13324muw"",""13403"",""13404"",""13405"",""13411""]",3ccaccd104fe71e92c700eb487a96e7fa209c7ac35f54e5c615c39e3691d762a,2026090415,,,,402,15,7908.46894273,527.231262849,54,0.453364607,3.0,1259
15,283,"[""13302"",""13305"",""13306"",""13308"",""13309"",""13312"",""13313"",""13314"",""13317"",""13322"",""13324muw"",""13325"",""13326"",""13405"",""13406""]",cb98cbbaf76e8f8d6a7f8717cf752914231567b477e47a541037ba53e70b29c5,2026090415,,,,432,15,7688.50593387,512.567062258,50,0.395731793,3.0,1257
15,284,"[""13302"",""13306"",""13311"",""13315"",""13317"",""13320"",""13322"",""13403"",""13405"",""13406"",""13408"",""13411"",""13412"",""13413"",""13414""]",81ab536445cc5d60a5bd24b92b835653ee7a8b20aab9c92f7beecb0ef13f673f,2026090415,,,,312,15,7723.02294682,514.868196455,50,0.532533763,7.0,1258
15,285,"[""13301"",""13305"",""13306"",""13307"",""13308"",""13310"",""13316uwt"",""13323"",""13324muw"",""13404"",""13405"",""13406"",""13408"",""13409"",""13413""]",f60bf7b728c35edf12c69020b8d23e8735b76bd0998066e4c768fd199c58592b,2026090415,,,,299,14,7185.56895288,479.037930192,36,0.405689892,7.0,1241
